episode,total_reward,normalised_reward,steps,mean_loss,completed_requests,picked_up_requests,avg_wait_until_pickup,avg_excess_ride_time,epsilon,lr,eval_completed_requests,eval_picked_up_requests,eval_avg_wait_until_pickup,eval_avg_excess_ride_time,eval_eval_total_reward,eval_eval_steps
41,78.17467742391477,0.39087338711957387,200,0.5437552082538605,200,200,189.85,124.73974942913372,0.04208121827411168,4.545711082523318e-05,,,,,,
42,74.84938576801194,0.3742469288400597,200,0.5647626399993897,200,200,166.75,127.79464090272036,0.04187817258883249,4.522912130951089e-05,,,,,,
43,90.08717724702932,0.4504358862351466,200,0.5283932602405548,200,200,175.35,122.90720638452702,0.0416751269035533,4.4996165093005355e-05,,,,,,
44,77.66744384015382,0.38833721920076913,200,0.4774439489841461,200,200,202.15,123.45032597149931,0.041472081218274115,4.475830082119825e-05,,,,,,
45,56.80073309746916,0.2840036654873458,200,0.5007349681854248,200,200,207.75,135.76293620658763,0.04126903553299493,4.451558837514802e-05,200.0,200.0,178.6,129.36022848051815,78.9592114656219,200.0
46,88.47659271018641,0.44238296355093204,200,0.5257479751110077,200,200,172.3,122.52021967652486,0.04106598984771574,4.4268088856414926e-05,,,,,,
47,88.00530535647422,0.44002652678237114,200,0.5156987416744232,200,200,191.1,118.35531138375308,0.04086294416243655,4.4015864571679295e-05,,,,,,
48,71.35917242998393,0.35679586214991965,200,0.5081285905838012,200,200,189.6,128.87411282900766,0.04065989847715736,4.375897901705595e-05,,,,,,
49,76.97369098216302,0.3848684549108151,200,0.5244188177585601,200,200,191.85,125.42482798548248,0.040456852791878176,4.3497496862109535e-05,,,,,,
50,75.51419693157557,0.37757098465787786,200,0.5279009330272675,200,200,190.9,129.56925214201644,0.04025380710659899,4.32314839335742e-05,200.0,200.0,186.75,114.6196774218389,100.19315794374754,200.0
51,105.7353465485321,0.5286767327426606,200,0.5133222591876984,200,200,155.3,112.86564360457731,0.0400507614213198,4.296100719878214e-05,,,,,,
52,84.702582036843,0.423512910184215,200,0.4992719972133636,200,200,179.75,124.33495707189628,0.03984771573604061,4.2686134748804865e-05,,,,,,
53,95.05428987549236,0.4752714493774618,200,0.49465284824371336,200,200,187.95,118.89853344766466,0.03964467005076142,4.240693578131173e-05,,,,,,
54,77.44014765976654,0.38720073829883267,200,0.48466375827789304,200,200,191.6,127.69973181888645,0.039441624365482236,4.2123480583149715e-05,,,,,,
55,92.76312959670875,0.46381564798354374,200,0.47880180954933166,200,200,183.35,124.79506739470274,0.03923857868020305,4.1835840512649106e-05,200.0,200.0,183.4,118.08447001966265,97.84473311371032,200.0
56,77.44686736035325,0.3872343368017663,200,0.497083261013031,200,200,193.35,121.02880463581054,0.03903553299492386,4.154408798165946e-05,,,,,,
57,76.37924749458202,0.38189623747291007,200,0.492365825176239,200,200,195.35,124.30059071306454,0.03883248730964467,4.124829643732018e-05,,,,,,
58,73.1768275761957,0.3658841378809785,200,0.5196505069732666,200,200,177.2,135.9501235577534,0.03862944162436548,4.0948540343570765e-05,,,,,,
59,93.6395544727742,0.46819777236387095,200,0.45620455861091613,200,200,183.7,122.83617345756451,0.0384263959390863,4.064489516240482e-05,,,,,,
60,68.03658431992619,0.340182921599631,200,0.45027358531951905,200,200,187.55,121.96643893694417,0.03822335025380711,4.033743733487283e-05,200.0,200.0,183.55,116.16536549147753,99.77332284990797,200.0
61,94.89713718631171,0.47448568593155854,200,0.4522136414051056,200,200,177.3,121.74957901445842,0.038020304568527924,4.0026244261838694e-05,,,,,,
62,91.5630627981034,0.457815313990517,200,0.47791014194488524,200,200,183.95,124.02466521129855,0.03781725888324873,3.971139428449434e-05,,,,,,
63,67.5711272186464,0.337855636093232,200,0.4294861245155335,200,200,186.85,129.13984819892335,0.037614213197969544,3.939296666463787e-05,,,,,,
64,85.89621795189214,0.4294810897594607,200,0.4633345401287079,200,200,160.45,122.05164764656067,0.03741116751269036,3.907104156471968e-05,,,,,,
65,90.56858767755335,0.4528429383877668,200,0.4699945259094238,200,200,187.4,124.9323141662837,0.03720812182741117,3.874570002766211e-05,200.0,200.0,173.35,120.81437533055283,101.32405312490664,200.0
66,81.82851870319655,0.40914259351598276,200,0.5104223787784576,200,200,186.85,121.40601785257358,0.037005076142131985,3.8417023956457276e-05,,,,,,
67,93.8888411029539,0.4694442055147695,200,0.44792219281196594,200,200,181.35,122.4037630035443,0.03680203045685279,3.808509609354843e-05,,,,,,
68,80.3596074086351,0.4017980370431755,200,0.4759014409780502,200,200,203.05,132.75673323922965,0.036598984771573605,3.774999999999997e-05,,,,,,
69,89.91871156567977,0.4495935578283989,200,0.4400188946723938,200,200,187.3,120.72184059917726,0.03639593908629442,3.7411820034461476e-05,,,,,,
70,91.43861230456915,0.4571930615228457,200,0.4738334500789642,200,200,186.7,123.55129006460676,0.03619289340101523,3.707064133193072e-05,200.0,200.0,192.45,114.35056630849891,98.13869300804751,200.0
71,85.42900473374856,0.4271450236687428,200,0.46179832696914674,200,200,192.3,130.09304332155952,0.035989847715736045,3.672654978232157e-05,,,,,,
72,94.75631310614175,0.4737815655307087,200,0.45883727073669434,200,200,185.75,118.53877210327556,0.03578680203045685,3.637963200884146e-05,,,,,,
73,92.57816289934063,0.4628908144967031,200,0.44257362604141237,200,200,191.65,121.56869900193664,0.035583756345177665,3.602997534618468e-05,,,,,,
74,96.55516266307305,0.48277581331536523,200,0.4828727161884308,200,200,180.3,121.91749795960934,0.03538071065989848,3.5677667818546195e-05,,,,,,
75,73.35604230514963,0.36678021152574813,200,0.4669917166233063,200,200,200.55,132.21648293620675,0.03517766497461929,3.532279811746201e-05,200.0,200.0,187.65,119.31617929787673,94.9998503962261,200.0
76,84.32090329031669,0.4216045164515835,200,0.4107631611824036,200,200,188.25,128.88772835859754,0.034974619289340106,3.496545557948162e-05,,,,,,
77,85.41749490235345,0.42708747451176726,200,0.4708600640296936,200,200,186.4,126.30349661667405,0.03477157360406092,3.460573016367798e-05,,,,,,
78,72.18025274619387,0.36090126373096937,200,0.40058513402938845,200,200,180.95,134.66293910267524,0.03456852791878173,3.424371242900085e-05,,,,,,
79,88.66891614824229,0.44334458074121147,200,0.4192227852344513,200,200,177.6,125.19207035108117,0.03436548223350254,3.3879493511478874e-05,,,,,,
80,81.3098966781316,0.406549483390658,200,0.4329085671901703,200,200,194.65,124.9010953747437,0.03416243654822335,3.351316510127683e-05,200.0,200.0,192.95,121.30517443176761,87.85032445144824,200.0
81,97.47150059043693,0.48735750295218466,200,0.4147214901447296,200,200,184.25,119.5547501331593,0.03395939086294417,3.314481941961295e-05,,,,,,
82,61.00873048638901,0.3050436524319451,200,0.4371597969532013,200,200,208.15,133.08355914462953,0.03375634517766497,3.277454919554278e-05,,,,,,
83,64.9399487273893,0.3246997436369465,200,0.4525868743658066,200,200,206.3,130.57946835777827,0.033553299492385794,3.240244764261508e-05,,,,,,
84,94.49549771632945,0.4724774885816473,200,0.4308627831935883,200,200,183.9,127.0175630364966,0.0333502538071066,3.202860843540591e-05,,,,,,
85,94.47169205588037,0.4723584602794018,200,0.4581627881526947,200,200,176.4,121.71511196938128,0.033147208121827414,3.1653125685936495e-05,200.0,200.0,190.65,125.0582709521415,81.56407987672121,200.0
86,102.9399946778127,0.5146999733890635,200,0.433885293006897,200,200,174.05,119.96018164152116,0.03294416243654823,3.1276093919981015e-05,,,,,,
87,47.11036717249919,0.23555183586249595,200,0.4030346429347992,200,200,197.05,136.34963548911733,0.032741116751269034,3.089760805327026e-05,,,,,,
88,75.78012576965388,0.3789006288482694,200,0.416087771654129,200,200,181.8,128.03659616852536,0.032538071065989854,3.051776336759712e-05,,,,,,
89,69.26010220322362,0.34630051101611814,200,0.4388799285888672,200,200,190.3,140.69351295122917,0.03233502538071066,3.0136655486830004e-05,,,,,,
90,74.4824546003211,0.3724122730016055,200,0.43495840787887574,200,200,193.1,133.8750245718869,0.032131979695431474,2.9754380352839756e-05,200.0,200.0,175.35,120.13238427060527,94.81857083554935,200.0
91,95.0128431989423,0.47506421599471155,200,0.43339646816253663,200,200,169.2,124.67927772158258,0.03192893401015229,2.9371034201347033e-05,,,,,,
92,78.08201370005384,0.39041006850026916,200,0.412444634437561,200,200,199.5,120.51011102326001,0.031725888324873094,2.898671353769545e-05,,,,,,
93,99.22189955415881,0.49610949777079405,200,0.4122370904684067,200,200,189.65,119.98967926691486,0.031522842639593915,2.860151511255682e-05,,,,,,
94,99.09091822587885,0.4954545911293943,200,0.41536808967590333,200,200,181.3,119.6418722524426,0.03131979695431472,2.8215535897574736e-05,,,,,,
95,47.75804548964575,0.23879022744822875,200,0.4047679078578949,200,200,204.4,137.65998655062728,0.031116751269035535,2.782887306095244e-05,200.0,200.0,198.6,123.43200575395093,75.77893037916459,200.0
96,73.49551901027294,0.36747759505136474,200,0.3852932584285736,200,200,178.2,137.07476365454514,0.03091370558375635,2.7441623942991292e-05,,,,,,
97,89.94019621511607,0.4497009810755804,200,0.41869557499885557,200,200,173.65,133.41327132220306,0.03071065989847716,2.70538860315858e-05,,,,,,
98,73.81338034171732,0.3690669017085866,200,0.40127641558647154,200,200,199.45,136.7450873545294,0.030507614213197972,2.6665756937681672e-05,,,,,,
99,67.67098233478688,0.33835491167393444,200,0.4033114230632782,200,200,205.7,139.36127883537617,0.030304568527918786,2.6277334370702648e-05,,,,,,
100,74.71353005278745,0.37356765026393723,200,0.3630906438827515,200,200,198.4,130.85153347989885,0.030101522842639596,2.588871611395278e-05,200.0,200.0,188.95,119.08245684806326,91.08169979593268,200.0
101,84.06159922364344,0.42030799611821723,200,0.4203966844081879,200,200,198.8,128.41319566621783,0.02989847715736041,2.55e-05,,,,,,
102,57.5884918208252,0.28794245910412597,200,0.3746577298641205,200,200,188.45,130.3015858433325,0.029695431472081223,2.511128388604722e-05,,,,,,
103,24.88716749146477,0.12443583745732384,200,0.4474657756090164,200,200,204.05,143.66349923295985,0.029492385786802033,2.4722665629297345e-05,,,,,,
104,58.232724099671984,0.2911636204983599,200,0.39769039750099183,200,200,189.25,142.16228978484142,0.029289340101522846,2.433424306231831e-05,,,,,,
105,82.63825553377535,0.41319127766887676,200,0.39858765482902525,200,200,194.6,131.62915155210976,0.029086294416243656,2.3946113968414164e-05,200.0,200.0,187.0,120.5027786589973,92.82500568331314,200.0
106,96.07611825724845,0.4803805912862423,200,0.4092362880706787,200,200,184.3,123.35746068693827,0.02888324873096447,2.3558376057008684e-05,,,,,,
107,89.22381397317139,0.4461190698658569,200,0.39508482098579406,200,200,185.15,125.93174180614446,0.02868020304568528,2.3171126939047532e-05,,,,,,
108,56.85332471025523,0.28426662355127613,200,0.4208382558822632,200,200,202.8,133.19368133802243,0.028477157360406097,2.2784464102425237e-05,,,,,,
109,95.48252255106732,0.4774126127553366,200,0.4061418843269348,200,200,170.5,122.18295318846782,0.028274111675126907,2.2398484887443153e-05,,,,,,
110,75.00627711892562,0.3750313855946281,200,0.40724284291267393,200,200,187.5,131.6995209929727,0.02807106598984772,2.2013286462304524e-05,200.0,200.0,177.35,121.61775336738356,100.55964178600279,200.0
111,76.53631175035092,0.3826815587517546,200,0.4119441759586334,200,200,193.1,126.87403816693718,0.02786802030456853,2.162896579865294e-05,,,,,,
112,81.38904906748006,0.4069452453374003,200,0.38038261771202087,200,200,176.2,129.37489071612669,0.02766497461928934,2.1245619647160227e-05,,,,,,
113,71.2010470123802,0.356005235061901,200,0.39713228106498716,200,200,194.35,128.59001818866133,0.027461928934010154,2.0863344513169972e-05,,,,,,
114,85.13021756695748,0.42565108783478744,200,0.42459393620491026,200,200,190.25,122.0571674980619,0.027258883248730964,2.048223663240285e-05,,,,,,
115,71.41643038693493,0.3570821519346747,200,0.38139847218990325,200,200,184.1,133.33836391179165,0.027055837563451778,2.0102391946729777e-05,200.0,200.0,190.4,126.64261250894329,90.38051560740638,200.0
116,96.96679176311403,0.4848339588155702,200,0.3918674910068512,200,200,173.85,128.737522004439,0.026852791878172595,1.9723906080019073e-05,,,,,,
117,92.26341687791385,0.46131708438956925,200,0.40373125195503234,200,200,186.3,116.62025162112768,0.026649746192893405,1.93468743140636e-05,,,,,,
118,90.75567742734872,0.45377838713674357,200,0.38528658032417296,200,200,178.2,131.70417597654455,0.026446700507614215,1.8971391564594197e-05,,,,,,
119,69.29028162196019,0.34645140810980096,200,0.3841767370700836,200,200,214.2,134.74710827608075,0.026243654822335028,1.8597552357385015e-05,,,,,,
120,83.39647321198407,0.41698236605992034,200,0.424110426902771,200,200,173.75,129.31917909478233,0.026040609137055838,1.8225450804457307e-05,200.0,200.0,168.4,120.69080960391,94.25696251284222,200.0
121,78.77489123801195,0.39387445619005973,200,0.41348368048667905,200,200,187.4,126.67394537378857,0.02583756345177665,1.7855180580387094e-05,,,,,,
122,96.43038453296239,0.48215192266481194,200,0.3756459558010101,200,200,183.85,123.45861875406418,0.025634517766497462,1.748683489872321e-05,,,,,,
123,93.37773676327956,0.4668886838163978,200,0.4036962294578552,200,200,182.7,122.7211334202272,0.02543147208121828,1.7120506488521132e-05,,,,,,
124,82.28938304706061,0.4114469152353031,200,0.38108048915863035,200,200,184.05,131.2057726698643,0.02522842639593909,1.6756287570999172e-05,,,,,,
125,89.87614859883674,0.4493807429941837,200,0.390422420501709,200,200,183.15,127.21162768506031,0.025025380710659902,1.6394269836322007e-05,200.0,200.0,202.7,125.73565861580256,75.90778731663781,200.0
126,83.23483844544754,0.41617419222723767,200,0.3869922912120819,200,200,177.95,121.68798860158562,0.024822335025380712,1.603454442051836e-05,,,,,,
127,80.6746620554571,0.4033733102772855,200,0.3888741636276245,200,200,176.85,127.66672877578507,0.024619289340101526,1.5677201882537962e-05,,,,,,
128,77.73246778702627,0.38866233893513136,200,0.39956813991069795,200,200,179.8,124.36544854459017,0.024416243654822336,1.532233218145375e-05,,,,,,
129,74.51726769511663,0.37258633847558315,200,0.3931710076332092,200,200,192.6,127.08613929281057,0.024213197969543146,1.4970024653815262e-05,,,,,,
130,30.02119799610878,0.1501059899805439,200,0.3747696578502655,200,200,204.05,148.3827683249573,0.024010152284263963,1.462036799115849e-05,200.0,200.0,177.6,127.36754045920736,81.52848063012073,200.0
131,88.53527853773457,0.44267639268867287,200,0.37689012169837954,200,200,199.75,125.76720844081146,0.023807106598984776,1.4273450217678404e-05,,,,,,
132,88.80265594106808,0.44401327970534044,200,0.36773903846740724,200,200,188.1,127.48062210100964,0.023604060913705587,1.3929358668069237e-05,,,,,,
133,76.04403776825595,0.3802201888412797,200,0.4158912706375122,200,200,191.05,131.76738745133846,0.0234010152284264,1.3588179965538482e-05,,,,,,
134,83.5438456658484,0.41771922832924197,200,0.3860275828838348,200,200,192.25,129.44825009326877,0.02319796954314721,1.3249999999999961e-05,,,,,,
135,96.94955163593119,0.48474775817965593,200,0.3864287376403809,200,200,186.4,123.97395808636905,0.02299492385786802,1.2914903906451514e-05,200.0,200.0,178.1,121.7594908743577,95.23321930124602,200.0
136,92.79419250904549,0.46397096254522746,200,0.3688638734817505,200,200,167.6,124.99663167966028,0.022791878172588834,1.2582976043542651e-05,,,,,,
137,85.43596796061962,0.4271798398030981,200,0.3709412425756454,200,200,198.65,123.07033861206061,0.02258883248730965,1.2254299972337826e-05,,,,,,
138,86.80925965567474,0.4340462982783737,200,0.37382302403450013,200,200,179.2,126.56107949366891,0.02238578680203046,1.1928958435280264e-05,,,,,,
139,83.00484521816716,0.41502422609083583,200,0.3652924716472626,200,200,184.35,126.1147184212691,0.02218274111675127,1.1607033335362085e-05,,,,,,
140,54.40460487228713,0.27202302436143566,200,0.3645620799064636,200,200,203.8,141.53381414544737,0.021979695431472084,1.1288605715505613e-05,200.0,200.0,172.6,122.68542908166833,79.42750137613172,200.0
141,90.07257605671153,0.45036288028355764,200,0.3734558033943176,200,200,184.25,132.22766441834108,0.021776649746192894,1.0973755738161275e-05,,,,,,
142,87.7362570960636,0.438681285480318,200,0.3492502349615097,200,200,176.25,126.04477441474813,0.021573604060913708,1.0662562665127138e-05,,,,,,
143,65.46328942858516,0.3273164471429258,200,0.38073418140411375,200,200,190.1,133.76970952255672,0.021370558375634518,1.035510483759514e-05,,,,,,
144,81.21760930417231,0.40608804652086156,200,0.36723446667194365,200,200,183.65,136.16686087540833,0.02116751269035533,1.0051459656429167e-05,,,,,,
145,79.72733333391574,0.3986366666695787,200,0.3812305414676666,200,200,195.05,128.10814115095744,0.020964467005076145,9.751703562679757e-06,200.0,200.0,185.15,131.79549354470853,78.71613928543105,200.0
146,87.89247804399145,0.43946239021995726,200,0.3923633360862732,200,200,182.2,124.22249091831686,0.02076142131979696,9.455912018340491e-06,,,,,,
147,90.65192676402975,0.4532596338201488,200,0.3766043782234192,200,200,180.15,125.71497416957638,0.02055837563451777,9.164159487350834e-06,,,,,,
148,84.59508332184605,0.4229754166092302,200,0.3849723756313324,200,200,167.55,126.35248637825278,0.020355329949238582,8.876519416850244e-06,,,,,,
149,82.32575205379626,0.4116287602689813,200,0.4020515352487564,200,200,191.6,123.30833905384686,0.020152284263959392,8.593064218688243e-06,,,,,,
150,93.6592721656389,0.4682963608281945,200,0.3747476416826248,200,200,179.05,120.36069656468526,0.019949238578680206,8.313865251195128e-06,200.0,200.0,175.5,119.90851376020692,85.48832415676786,200.0
151,84.90757062841975,0.42453785314209874,200,0.4002008032798767,200,200,187.75,128.84143317559642,0.019746192893401016,8.03899280121787e-06,,,,,,
152,78.23843202690252,0.3911921601345126,200,0.36337333083152773,200,200,188.9,132.28710713315994,0.019543147208121833,7.768516066425795e-06,,,,,,
153,75.7289365584636,0.378644682792318,200,0.37253431499004364,200,200,197.9,129.52655460051906,0.019340101522842643,7.502503137890453e-06,,,,,,
154,88.0131186950118,0.44006559347505897,200,0.3439353108406067,200,200,178.6,123.58743367480106,0.019137055837563456,7.241020982944026e-06,,,,,,
155,82.27728265198797,0.41138641325993985,200,0.3639089834690094,200,200,193.55,120.72377951741107,0.018934010152284266,6.984135428320693e-06,200.0,200.0,184.1,120.6195237823663,95.10890781729546,200.0
156,91.79737782695153,0.45898688913475766,200,0.3383406072854996,200,200,179.6,123.81903309508694,0.018730964467005076,6.731911143585059e-06,,,,,,
157,71.0152384167224,0.35507619208361196,200,0.38337679624557497,200,200,192.4,136.89858077941642,0.01852791878172589,6.484411624851975e-06,,,,,,
158,99.22620819453522,0.4961310409726761,200,0.39613826751708986,200,200,176.5,125.8835382791885,0.018324873096446703,6.241699178801722e-06,,,,,,
159,79.85745432033129,0.39928727160165645,200,0.3764906096458435,200,200,199.6,144.36277084889366,0.018121827411167517,6.003834906994625e-06,,,,,,
160,88.16336703667822,0.4408168351833911,200,0.34785402297973633,200,200,176.65,129.36068043194294,0.01791878172588833,5.770878690489079e-06,200.0,200.0,184.5,120.85440450409918,85.76422822678713,200.0
161,104.12299582812227,0.5206149791406114,200,0.35081840336322784,200,200,164.85,116.22600241115282,0.017715736040609137,5.542889174766788e-06,,,,,,
162,94.19042527583055,0.47095212637915274,200,0.36980900645256043,200,200,170.0,122.49775904635042,0.01751269035532995,5.31992375496911e-06,,,,,,
163,82.13277841240685,0.41066389206203424,200,0.35636450290679933,200,200,191.7,122.57256557826973,0.017309644670050764,5.1020385614481135e-06,,,,,,
164,79.2074862982911,0.3960374314914555,200,0.3518384736776352,200,200,192.1,131.60886459582156,0.017106598984771577,4.8892884456360746e-06,,,,,,
165,92.25346947809207,0.4612673473904604,200,0.37376194953918457,200,200,180.25,129.30885247633648,0.016903553299492384,4.681726966236907e-06,200.0,200.0,168.65,117.77713859824834,100.47778125659862,200.0
166,73.34825181055534,0.3667412590527767,200,0.3626779270172119,200,200,188.1,132.65574600356516,0.016700507614213198,4.479406375743085e-06,,,,,,
167,98.14144823872566,0.4907072411936283,200,0.3713641321659088,200,200,168.8,123.41808058131066,0.01649746192893401,4.282377607281271e-06,,,,,,
168,96.39419770324032,0.4819709885162016,200,0.3557357692718506,200,200,180.6,124.91605237629572,0.016294416243654825,4.090690261790294e-06,,,,,,
169,90.6923017381892,0.453461508690946,200,0.3532558584213257,200,200,174.7,122.86130270814726,0.016091370558375638,3.904392595534271e-06,,,,,,
170,94.74799816067947,0.47373999080339735,200,0.3737327617406845,200,200,180.5,119.09439656790444,0.01588832487309645,3.7235315079544097e-06,200.0,200.0,184.05,131.01932388174166,66.20595042237275,200.0
171,92.98448484594533,0.4649224242297267,200,0.3469124114513397,200,200,202.55,125.66197527200853,0.015685279187817258,3.548152529862305e-06,,,,,,
172,82.14194478403633,0.4107097239201816,200,0.3726120615005493,200,200,187.4,129.91711019561365,0.015482233502538072,3.378299811977822e-06,,,,,,
173,93.48889228431455,0.4674444614215727,200,0.3633925533294678,200,200,174.55,121.64969069331192,0.015279187817258885,3.2140161138143438e-06,,,,,,
174,97.35557814129884,0.4867778907064942,200,0.37626981616020205,200,200,172.15,121.10336670042402,0.015076142131979699,3.0553427929143386e-06,,,,,,
175,81.67354249519434,0.4083677124759717,200,0.35024234890937805,200,200,192.0,122.40636848595817,0.014873096446700512,2.902319794437803e-06,200.0,200.0,172.15,119.55270667223242,82.92577312853665,200.0
